_id,lon,lat,zip
64c088d8f9a9ebc9a7466a85,-70.951,42.917,3842
64c088d8f9a9ebc9a7466a86,-71.013,43.006,3843
64c088d8f9a9ebc9a7466a87,-70.983,42.892,3844
64c088d8f9a9ebc9a7466a88,-71.134,44.083,3845
64c088d8f9a9ebc9a7466a89,-71.258,43.884,3846
64c088d8f9a9ebc9a7466a8a,-71.258,43.884,3847
64c088d8f9a9ebc9a7466a8b,-71.103,42.91,3848
64c088d8f9a9ebc9a7466a8c,-71.125,43.902,3849
64c088d8f9a9ebc9a7466a8d,-71.302,43.708,3850
64c088d8f9a9ebc9a7466a8e,-71.011,43.423,3851
64c088d8f9a9ebc9a7466a8f,-71.028,43.327,3852
64c088d8f9a9ebc9a7466a90,-71.282,43.646,3853
64c088d8f9a9ebc9a7466a91,-70.722,43.065,3854
64c088d8f9a9ebc9a7466a92,-71.119,43.46,3855
64c088d8f9a9ebc9a7466a93,-70.978,43.037,3856
64c088d8f9a9ebc9a7466a94,-70.892,42.979,3857
64c088d8f9a9ebc9a7466a95,-71.007,42.937,3858
64c088d8f9a9ebc9a7466a96,-71.04,42.862,3859
64c088d8f9a9ebc9a7466a97,-71.103,43.785,3860
64c088d8f9a9ebc9a7466a98,-70.914,43,3862
64c088d8f9a9ebc9a7466a99,-71.153,43.667,3864
64c088d8f9a9ebc9a7466a9a,-70.926,42.938,3865
64c088d8f9a9ebc9a7466a9b,-71.027,43.412,3866
64c088d8f9a9ebc9a7466a9c,-70.993,43.327,3867
64c088d8f9a9ebc9a7466a9d,-70.945,43.35,3868
64c088d8f9a9ebc9a7466a9e,-70.943,43.161,3869
64c088d8f9a9ebc9a7466a9f,-70.765,43.011,3870
64c088d8f9a9ebc9a7466aa0,-70.772,42.981,3871
64c088d8f9a9ebc9a7466aa1,-71.079,43.571,3872
64c088d8f9a9ebc9a7466aa2,-71.174,42.923,3873
64c088d8f9a9ebc9a7466aa3,-70.82,42.964,3874
64c088d8f9a9ebc9a7466aa4,-71.176,43.855,3875
64c088d8f9a9ebc9a7466aa5,-70.958,43.229,3878
64c088d8f9a9ebc9a7466aa6,-70.99,43.705,3882
64c088d8f9a9ebc9a7466aa7,-71.258,43.884,3883
64c088d8f9a9ebc9a7466aa8,-71.172,43.257,3884
64c088d8f9a9ebc9a7466aa9,-70.882,43.013,3885
64c088d8f9a9ebc9a7466aaa,-71.278,43.648,3886
64c088d8f9a9ebc9a7466aab,-71.041,43.46,3887
64c088d8f9a9ebc9a7466aac,-71.195,43.812,3890
64c088d8f9a9ebc9a7466aad,-71.184,43.667,3894
64c088d8f9a9ebc9a7466aae,-71.219,43.589,3896
64c088d8f9a9ebc9a7466aaf,-71.258,43.884,3897
64c088d8f9a9ebc9a7466ab0,-70.74,43.28,3901
64c088d8f9a9ebc9a7466ab1,-70.665,43.246,3902
64c088d8f9a9ebc9a7466ab2,-70.746,43.183,3903
64c088d8f9a9ebc9a7466ab3,-70.685,43.192,3904
64c088d8f9a9ebc9a7466ab4,-70.689,43.095,3905
64c088d8f9a9ebc9a7466ab5,-70.754,43.341,3906
64c088d8f9a9ebc9a7466ab6,-70.731,43.351,3907
64c088d8f9a9ebc9a7466ab7,-70.712,43.228,3908
64c088d8f9a9ebc9a7466ab8,-70.691,43.238,3909
64c088d8f9a9ebc9a7466ab9,-70.732,43.212,3910
64c088d8f9a9ebc9a7466aba,-70.636,43.155,3911
64c088d8f9a9ebc9a7466abb,-70.805,43.521,4001
64c088d8f9a9ebc9a7466abc,-70.739,43.467,4002
64c088d8f9a9ebc9a7466abd,-69.995,43.736,4003
64c088d8f9a9ebc9a7466abe,-70.604,43.366,4004
64c088d8f9a9ebc9a7466abf,-70.652,43.532,4005
64c088d8f9a9ebc9a7466ac0,-70.36,43.436,4006
64c088d8f9a9ebc9a7466ac1,-70.505,43.458,4007
64c088d8f9a9ebc9a7466ac2,-69.876,44.023,4008
64c088d8f9a9ebc9a7466ac3,-70.747,43.94,4009
64c088d8f9a9ebc9a7466ac4,-70.74,44.163,4010
64c088d8f9a9ebc9a7466ac5,-70.341,43.936,4011
64c088d8f9a9ebc9a7466ac6,-70.471,44.408,4013
64c088d8f9a9ebc9a7466ac7,-70.604,43.366,4014
64c088d8f9a9ebc9a7466ac8,-70.524,43.962,4015
64c088d8f9a9ebc9a7466ac9,-70.892,44.181,4016
64c088d8f9a9ebc9a7466aca,-70.12,43.728,4017
64c088d8f9a9ebc9a7466acb,-70.471,44.408,4019
64c088d8f9a9ebc9a7466acc,-70.792,43.774,4020
64c088d8f9a9ebc9a7466acd,-70.45,43.813,4021
64c088d8f9a9ebc9a7466ace,-70.662,44.566,4022
64c088d8f9a9ebc9a7466acf,-70.689,43.845,4024
64c088d8f9a9ebc9a7466ad0,-70.915,43.46,4027
64c088d8f9a9ebc9a7466ad1,-70.845,43.732,4028
64c088d8f9a9ebc9a7466ad2,-70.547,43.867,4029
64c088d8f9a9ebc9a7466ad3,-70.69,43.597,4030
64c088d8f9a9ebc9a7466ad4,-70.098,43.864,4032
64c088d8f9a9ebc9a7466ad5,-70.471,44.408,4033
64c088d8f9a9ebc9a7466ad6,-70.471,44.408,4034
64c088d8f9a9ebc9a7466ad7,-70.964,44.044,4037
64c088d8f9a9ebc9a7466ad8,-70.355,43.804,4038
64c088d8f9a9ebc9a7466ad9,-70.329,43.879,4039
64c088d8f9a9ebc9a7466ada,-70.357,43.993,4040
64c088d8f9a9ebc9a7466adb,-70.826,43.88,4041
64c088d8f9a9ebc9a7466adc,-70.624,43.584,4042
64c088d8f9a9ebc9a7466add,-70.549,43.495,4043
64c088d8f9a9ebc9a7466ade,-70.607,43.534,4046
64c088d8f9a9ebc9a7466adf,-70.909,43.745,4047
64c088d8f9a9ebc9a7466ae0,-70.834,43.661,4048
64c088d8f9a9ebc9a7466ae1,-70.749,43.704,4049
64c088d8f9a9ebc9a7466ae2,-70.471,44.408,4050
64c088d8f9a9ebc9a7466ae3,-70.887,44.14,4051
64c088d8f9a9ebc9a7466ae4,-70.471,44.408,4053
64c088d8f9a9ebc9a7466ae5,-70.598,43.276,4054
64c088d8f9a9ebc9a7466ae6,-70.64,43.957,4055
64c088d8f9a9ebc9a7466ae7,-70.869,43.658,4056
64c088d8f9a9ebc9a7466ae8,-70.471,44.408,4057
64c088d8f9a9ebc9a7466ae9,-70.711,43.542,4061
64c088d8f9a9ebc9a7466aea,-70.397,43.911,4062
64c088d8f9a9ebc9a7466aeb,-70.386,43.505,4063
64c088d8f9a9ebc9a7466aec,-70.47,43.412,4064
64c088d8f9a9ebc9a7466aed,-69.975,43.78,4066
64c088d8f9a9ebc9a7466aee,-70.935,43.848,4068
64c088d8f9a9ebc9a7466aef,-70.189,43.895,4069
64c088d8f9a9ebc9a7466af0,-70.274,43.577,4070
64c088d8f9a9ebc9a7466af1,-70.466,43.906,4071
64c088d8f9a9ebc9a7466af2,-70.666,43.541,4072
64c088d8f9a9ebc9a7466af3,-70.631,43.576,4073
64c088d8f9a9ebc9a7466af4,-70.375,43.725,4074
64c088d8f9a9ebc9a7466af5,-70.552,43.796,4075
64c088d8f9a9ebc9a7466af6,-70.772,43.51,4076
64c088d8f9a9ebc9a7466af7,-70.525,43.91,4077
64c088d8f9a9ebc9a7466af8,-70.121,43.821,4078
64c088d8f9a9ebc9a7466af9,-69.996,43.781,4079
64c088d8f9a9ebc9a7466afa,-70.662,44.566,4081
64c088d8f9a9ebc9a7466afb,-70.471,44.408,4082
64c088d8f9a9ebc9a7466afc,-70.748,43.466,4083
64c088d8f9a9ebc9a7466afd,-70.555,43.804,4084
64c088d8f9a9ebc9a7466afe,-70.64,43.772,4085
64c088d8f9a9ebc9a7466aff,-69.938,43.981,4086
64c088d8f9a9ebc9a7466b00,-70.749,43.574,4087
64c088d8f9a9ebc9a7466b01,-70.662,44.566,4088
64c088d8f9a9ebc9a7466b02,-70.671,43.43,4090
64c088d8f9a9ebc9a7466b03,-70.471,44.408,4091
64c088d8f9a9ebc9a7466b04,-70.569,43.855,4092
64c088d8f9a9ebc9a7466b05,-70.623,43.654,4093
64c088d8f9a9ebc9a7466b06,-70.573,43.406,4094
64c088d8f9a9ebc9a7466b07,-70.903,43.601,4095
64c088d8f9a9ebc9a7466b08,-70.172,43.798,4096
64c088d8f9a9ebc9a7466b09,-70.2,43.838,4097
64c088d8f9a9ebc9a7466b0a,-70.471,44.408,4098
64c088d8f9a9ebc9a7466b0b,-70.262,43.659,4101
64c088d8f9a9ebc9a7466b0c,-70.443,43.743,4102
64c088d8f9a9ebc9a7466b0d,-70.29,43.688,4103
64c088d8f9a9ebc9a7466b0e,-70.465,43.846,4104
64c088d8f9a9ebc9a7466b0f,-70.271,43.739,4105
64c088d8f9a9ebc9a7466b10,-70.289,43.627,4106
64c088d8f9a9ebc9a7466b11,-70.24,43.596,4107
64c088d8f9a9ebc9a7466b12,-70.188,43.663,4108
64c088d8f9a9ebc9a7466b13,-70.199,43.678,4109
64c088d8f9a9ebc9a7466b14,-70.199,43.759,4110
64c088d8f9a9ebc9a7466b15,-70.471,44.408,4112
64c088d8f9a9ebc9a7466b16,-70.471,44.408,4116
64c088d8f9a9ebc9a7466b17,-70.471,44.408,4122
64c088d8f9a9ebc9a7466b18,-70.471,44.408,4123
64c088d8f9a9ebc9a7466b19,-70.471,44.408,4124
64c088d8f9a9ebc9a7466b1a,-70.244,44.087,4210
64c088d8f9a9ebc9a7466b1b,-70.239,44.197,4211
64c088d8f9a9ebc9a7466b1c,-70.239,44.197,4212
64c088d8f9a9ebc9a7466b1d,-70.704,44.568,4216
64c088d8f9a9ebc9a7466b1e,-70.77,44.428,4217
64c088d8f9a9ebc9a7466b1f,-70.587,44.265,4219
64c088d8f9a9ebc9a7466b20,-70.381,44.326,4220
64c088d8f9a9ebc9a7466b21,-70.311,44.386,4221
64c088d8f9a9ebc9a7466b22,-70.185,43.968,4222
64c088d8f9a9ebc9a7466b23,-70.286,44.024,4223
64c088d8f9a9ebc9a7466b24,-70.423,44.554,4224
64c088d8f9a9ebc9a7466b25,-70.227,44.603,4225
64c088d8f9a9ebc9a7466b26,-70.692,44.556,4226
64c088d8f9a9ebc9a7466b27,-70.326,44.579,4227
64c088d8f9a9ebc9a7466b28,-70.239,44.197,4228
64c088d8f9a9ebc9a7466b29,-70.327,44.063,4230
64c088d8f9a9ebc9a7466b2a,-70.862,44.313,4231
64c088d8f9a9ebc9a7466b2b,-70.182,44.618,4234
64c088d8f9a9ebc9a7466b2c,-70.137,44.19,4236
64c088d8f9a9ebc9a7466b2d,-70.736,44.494,4237
64c088d8f9a9ebc9a7466b2e,-70.373,44.226,4238
64c088d8f9a9ebc9a7466b2f,-70.209,44.542,4239
64c088d8f9a9ebc9a7466b30,-70.169,44.086,4240
64c088d8f9a9ebc9a7466b31,-70.239,44.197,4241
64c088d8f9a9ebc9a7466b32,-70.239,44.197,4243
64c088d8f9a9ebc9a7466b33,-70.101,44.033,4250
64c088d8f9a9ebc9a7466b34,-70.068,44.032,4252
64c088d8f9a9ebc9a7466b35,-70.189,44.297,4253
64c088d8f9a9ebc9a7466b36,-70.189,44.242,4254
64c088d8f9a9ebc9a7466b37,-70.709,44.402,4255
64c088d8f9a9ebc9a7466b38,-70.273,44.08,4256
64c088d8f9a9ebc9a7466b39,-70.516,44.57,4257
64c088d8f9a9ebc9a7466b3a,-70.34,44.146,4258
64c088d8f9a9ebc9a7466b3b,-69.87,44.349,4259
64c088d8f9a9ebc9a7466b3c,-70.3,43.967,4260
64c088d8f9a9ebc9a7466b3d,-71.011,44.69,4261
64c088d8f9a9ebc9a7466b3e,-70.382,45.063,4262
64c088d8f9a9ebc9a7466b3f,-70.135,44.292,4263
64c088d8f9a9ebc9a7466b40,-70.038,44.303,4265
64c088d8f9a9ebc9a7466b41,-70.256,44.358,4266
64c088d8f9a9ebc9a7466b42,-70.662,44.566,4267
64c088d8f9a9ebc9a7466b43,-70.692,44.281,4268
64c088d8f9a9ebc9a7466b44,-70.508,44.284,4270
64c088d8f9a9ebc9a7466b45,-70.499,44.264,4271
64c088d8f9a9ebc9a7466b46,-70.39,44.047,4274
64c088d8f9a9ebc9a7466b47,-70.662,44.566,4275
64c088d8f9a9ebc9a7466b48,-70.638,44.524,4276
64c088d8f9a9ebc9a7466b49,-70.568,44.377,4278
64c088d8f9a9ebc9a7466b4a,-70.127,44.127,4280
64c088d8f9a9ebc9a7466b4b,-70.608,44.353,4281
64c088d8f9a9ebc9a7466b4c,-70.254,44.265,4282
64c088d8f9a9ebc9a7466b4d,-70.239,44.197,4283
64c088d8f9a9ebc9a7466b4e,-70.075,44.36,4284
64c088d8f9a9ebc9a7466b4f,-70.382,45.063,4285
64c088d8f9a9ebc9a7466b50,-70.86,44.402,4286
64c088d8f9a9ebc9a7466b51,-69.966,44.058,4287
64c088d8f9a9ebc9a7466b52,-70.239,44.197,4288
64c088d8f9a9ebc9a7466b53,-70.543,44.34,4289
64c088d8f9a9ebc9a7466b54,-70.437,44.477,4290
64c088d8f9a9ebc9a7466b55,-70.453,44.041,4291
64c088d8f9a9ebc9a7466b56,-70.478,44.319,4292
64c088d8f9a9ebc9a7466b57,-70.246,44.619,4294
64c088d8f9a9ebc9a7466b58,-69.804,44.352,4330
64c088d8f9a9ebc9a7466b59,-69.752,44.414,4332
64c088d8f9a9ebc9a7466b5a,-69.752,44.414,4333
64c088d8f9a9ebc9a7466b5b,-69.818,44.316,4336
64c088d8f9a9ebc9a7466b5c,-69.752,44.414,4338
64c088d8f9a9ebc9a7466b5d,-69.551,44.259,4341
64c088d8f9a9ebc9a7466b5e,-69.738,44.077,4342
64c088d8f9a9ebc9a7466b5f,-69.752,44.414,4343
64c088d8f9a9ebc9a7466b60,-69.797,44.257,4344
64c088d8f9a9ebc9a7466b61,-69.797,44.297,4345
64c088d8f9a9ebc9a7466b62,-69.724,44.27,4346
64c088d8f9a9ebc9a7466b63,-69.795,44.249,4347
64c088d8f9a9ebc9a7466b64,-69.513,44.22,4348
64c088d8f9a9ebc9a7466b65,-69.752,44.414,4349
64c088d8f9a9ebc9a7466b66,-69.954,44.158,4350
64c088d8f9a9ebc9a7466b67,-69.867,44.358,4351
64c088d8f9a9ebc9a7466b68,-69.987,44.462,4352
64c088d8f9a9ebc9a7466b69,-69.575,44.188,4353
64c088d8f9a9ebc9a7466b6a,-69.417,44.396,4354
64c088d8f9a9ebc9a7466b6b,-69.954,44.385,4355
64c088d8f9a9ebc9a7466b6c,-69.827,44.108,4357
64c088d8f9a9ebc9a7466b6d,-69.586,44.376,4358
64c088d8f9a9ebc9a7466b6e,-69.777,44.183,4359
64c088d8f9a9ebc9a7466b6f,-69.752,44.414,4360
64c088d8f9a9ebc9a7466b70,-69.752,44.414,4363
64c088d8f9a9ebc9a7466b71,-69.958,44.323,4364
64c088d8f9a9ebc9a7466b72,-68.879,45.062,4401
64c088d8f9a9ebc9a7466b73,-68.647,45.52,4402
64c088d8f9a9ebc9a7466b74,-69.233,45.184,4406
64c088d8f9a9ebc9a7466b75,-68.391,44.642,4408
64c088d8f9a9ebc9a7466b76,-68.954,45.059,4410
64c088d8f9a9ebc9a7466b77,-68.626,44.915,4411
64c088d8f9a9ebc9a7466b78,-68.784,44.836,4412
64c088d8f9a9ebc9a7466b79,-67.496,45.003,4413
64c088d8f9a9ebc9a7466b7a,-69.029,45.31,4414
64c088d8f9a9ebc9a7466b7b,-69.058,45.351,4415
64c088d8f9a9ebc9a7466b7c,-68.773,44.6,4416
64c088d8f9a9ebc9a7466b7d,-68.817,44.818,4417
64c088d8f9a9ebc9a7466b7e,-68.581,45.049,4418
64c088d8f9a9ebc9a7466b7f,-68.941,44.808,4419
64c088d8f9a9ebc9a7466b80,-68.798,44.413,4420
64c088d8f9a9ebc9a7466b81,-68.793,44.416,4421
64c088d8f9a9ebc9a7466b82,-69.041,45.067,4422
64c088d8f9a9ebc9a7466b83,-68.529,45.039,4423
64c088d8f9a9ebc9a7466b84,-67.866,45.659,4424
64c088d8f9a9ebc9a7466b85,-69.208,45.172,4426
64c088d8f9a9ebc9a7466b86,-68.865,44.989,4427
64c088d8f9a9ebc9a7466b87,-68.578,44.792,4428
64c088d8f9a9ebc9a7466b88,-68.818,44.894,4429
64c088d8f9a9ebc9a7466b89,-68.689,45.233,4430
64c088d8f9a9ebc9a7466b8a,-68.665,44.561,4431
64c088d8f9a9ebc9a7466b8b,-68.647,45.52,4434
64c088d8f9a9ebc9a7466b8c,-69.133,44.966,4435
64c088d8f9a9ebc9a7466b8d,-68.85,44.633,4438
64c088d8f9a9ebc9a7466b8e,-69.305,45.792,4441
64c088d8f9a9ebc9a7466b8f,-69.305,45.792,4442
64c088d8f9a9ebc9a7466b90,-69.457,45.316,4443
64c088d8f9a9ebc9a7466b91,-68.829,44.836,4444
64c088d8f9a9ebc9a7466b92,-68.667,45.246,4448
64c088d8f9a9ebc9a7466b93,-68.885,45.006,4449
64c088d8f9a9ebc9a7466b94,-68.966,44.919,4450
64c088d8f9a9ebc9a7466b95,-68.647,45.52,4451
64c088d8f9a9ebc9a7466b96,-69.218,44.787,4453
64c088d8f9a9ebc9a7466b97,-67.496,45.003,4454
64c088d8f9a9ebc9a7466b98,-68.647,45.52,4455
64c088d8f9a9ebc9a7466b99,-69.012,44.871,4456
64c088d8f9a9ebc9a7466b9a,-68.493,45.367,4457
64c088d8f9a9ebc9a7466b9b,-68.647,45.52,4459
64c088d8f9a9ebc9a7466b9c,-68.544,45.619,4460
64c088d8f9a9ebc9a7466b9d,-68.596,45.054,4461
64c088d8f9a9ebc9a7466b9e,-68.752,45.226,4462
64c088d8f9a9ebc9a7466b9f,-68.976,45.245,4463
64c088d8f9a9ebc9a7466ba0,-69.305,45.792,4464
64c088d8f9a9ebc9a7466ba1,-68.647,45.52,4467
64c088d8f9a9ebc9a7466ba2,-68.723,45.041,4468
64c088d8f9a9ebc9a7466ba3,-68.633,45.003,4469
64c088d8f9a9ebc9a7466ba4,-68.887,46.516,4471
64c088d8f9a9ebc9a7466ba5,-68.626,44.409,4472
64c088d8f9a9ebc9a7466ba6,-68.744,45.069,4473
64c088d8f9a9ebc9a7466ba7,-68.782,44.843,4474
64c088d8f9a9ebc9a7466ba8,-68.619,45.041,4475
64c088d8f9a9ebc9a7466ba9,-68.722,44.434,4476
64c088d8f9a9ebc9a7466baa,-70.055,45.287,4478
64c088d8f9a9ebc9a7466bab,-69.305,45.792,4479
64c088d8f9a9ebc9a7466bac,-69.305,45.792,4481
64c088d8f9a9ebc9a7466bad,-69.305,45.792,4485
64c088d8f9a9ebc9a7466bae,-68.647,45.52,4487
64c088d8f9a9ebc9a7466baf,-69.142,44.895,4488
64c088d8f9a9ebc9a7466bb0,-68.687,44.922,4489
64c088d8f9a9ebc9a7466bb1,-67.496,45.003,4490
64c088d8f9a9ebc9a7466bb2,-67.496,45.003,4491
64c088d8f9a9ebc9a7466bb3,-67.496,45.003,4492
64c088d8f9a9ebc9a7466bb4,-68.647,45.52,4493
64c088d8f9a9ebc9a7466bb5,-68.647,45.52,4495
64c088d8f9a9ebc9a7466bb6,-68.917,44.653,4496
64c088d8f9a9ebc9a7466bb7,-68.887,46.516,4497
64c088d8f9a9ebc9a7466bb8,-69.826,43.868,4530
64c088d8f9a9ebc9a7466bb9,-69.567,44.009,4535
64c088d8f9a9ebc9a7466bba,-69.523,44.021,4536
64c088d8f9a9ebc9a7466bbb,-69.627,43.895,4537
64c088d8f9a9ebc9a7466bbc,-69.517,43.956,4538
64c088d8f9a9ebc9a7466bbd,-69.599,43.929,4539
64c088d8f9a9ebc9a7466bbe,-69.479,43.884,4541
64c088d8f9a9ebc9a7466bbf,-69.424,43.986,4543
64c088d8f9a9ebc9a7466bc0,-69.597,43.827,4544
64c088d8f9a9ebc9a7466bc1,-69.231,44.01,4547
64c088d8f9a9ebc9a7466bc2,-69.745,43.805,4548
64c088d8f9a9ebc9a7466bc3,-69.523,44.021,4549
64c088d8f9a9ebc9a7466bc4,-69.44,44.01,4551
64c088d8f9a9ebc9a7466bc5,-69.523,44.021,4552
64c088d8f9a9ebc9a7466bc6,-69.503,43.991,4553
64c088d8f9a9ebc9a7466bc7,-69.566,43.871,4554
64c088d8f9a9ebc9a7466bc8,-69.536,44.075,4555
64c088d8f9a9ebc9a7466bc9,-69.587,43.932,4556
64c088d8f9a9ebc9a7466bca,-69.509,43.897,4558
64c088d8f9a9ebc9a7466bcb,-69.811,43.79,4562
64c088d8f9a9ebc9a7466bcc,-69.256,44.023,4563
64c088d8f9a9ebc9a7466bcd,-69.468,43.932,4564
64c088d8f9a9ebc9a7466bce,-69.863,43.773,4565
64c088d8f9a9ebc9a7466bcf,-69.86,43.901,4567
64c088d8f9a9ebc9a7466bd0,-69.613,43.878,4568
64c088d8f9a9ebc9a7466bd1,-69.523,44.021,4570
64c088d8f9a9ebc9a7466bd2,-69.68,43.883,4571
64c088d8f9a9ebc9a7466bd3,-69.416,44.039,4572
64c088d8f9a9ebc9a7466bd4,-69.592,43.93,4573
64c088d8f9a9ebc9a7466bd5,-69.388,44.162,4574
64c088d8f9a9ebc9a7466bd6,-69.661,43.855,4575
64c088d8f9a9ebc9a7466bd7,-69.53,43.936,4576
64c088d8f9a9ebc9a7466bd8,-69.597,43.965,4578
64c088d8f9a9ebc9a7466bd9,-69.764,43.939,4579
64c088d8f9a9ebc9a7466bda,-68.356,44.478,4605
64c088d8f9a9ebc9a7466bdb,-67.496,45.003,4606
64c088d8f9a9ebc9a7466bdc,-68.09,44.483,4607
64c088d8f9a9ebc9a7466bdd,-68.306,44.362,4609
64c088d8f9a9ebc9a7466bde,-67.496,45.003,4611
64c088d8f9a9ebc9a7466bdf,-68.355,44.24,4612
64c088d8f9a9ebc9a7466be0,-68.391,44.642,4613
64c088d8f9a9ebc9a7466be1,-68.624,44.297,4614
64c088d8f9a9ebc9a7466be2,-68.391,44.642,4615
64c088d8f9a9ebc9a7466be3,-68.567,44.258,4616
64c088d8f9a9ebc9a7466be4,-68.766,44.338,4617
64c088d8f9a9ebc9a7466be5,-67.389,45.188,4619
64c088d8f9a9ebc9a7466be6,-67.923,44.603,4622
64c088d8f9a9ebc9a7466be7,-67.78,44.699,4623
64c088d8f9a9ebc9a7466be8,-68.391,44.642,4624
64c088d8f9a9ebc9a7466be9,-68.391,44.642,4625
64c088d8f9a9ebc9a7466bea,-67.496,45.003,4626
64c088d8f9a9ebc9a7466beb,-68.712,44.214,4627
64c088d8f9a9ebc9a7466bec,-67.496,45.003,4628
64c088d8f9a9ebc9a7466bed,-68.391,44.642,4629
64c088d8f9a9ebc9a7466bee,-67.462,44.707,4630
64c088d8f9a9ebc9a7466bef,-67.137,45.036,4631
64c088d8f9a9ebc9a7466bf0,-68.234,44.595,4634
64c088d8f9a9ebc9a7466bf1,-68.391,44.642,4635
64c088d8f9a9ebc9a7466bf2,-67.601,45.186,4637
64c088d8f9a9ebc9a7466bf3,-68.391,44.642,4640
64c088d8f9a9ebc9a7466bf4,-68.391,44.642,4642
64c088d8f9a9ebc9a7466bf5,-67.496,45.003,4643
64c088d8f9a9ebc9a7466bf6,-68.391,44.642,4644
64c088d8f9a9ebc9a7466bf7,-69.148,44.032,4645
64c088d8f9a9ebc9a7466bf8,-68.391,44.642,4646
64c088d8f9a9ebc9a7466bf9,-67.496,45.003,4648
64c088d8f9a9ebc9a7466bfa,-67.496,45.003,4649
64c088d8f9a9ebc9a7466bfb,-68.391,44.642,4650
64c088d8f9a9ebc9a7466bfc,-67.041,44.904,4652
64c088d8f9a9ebc9a7466bfd,-68.391,44.642,4653
64c088d8f9a9ebc9a7466bfe,-67.469,44.661,4654
64c088d8f9a9ebc9a7466bff,-67.496,45.003,4655
64c088d8f9a9ebc9a7466c00,-68.391,44.642,4656
64c088d8f9a9ebc9a7466c01,-67.496,45.003,4657
64c088d8f9a9ebc9a7466c02,-67.496,45.003,4658
64c088d8f9a9ebc9a7466c03,-68.309,44.335,4660
64c088d8f9a9ebc9a7466c04,-68.285,44.294,4662
64c088d8f9a9ebc9a7466c05,-68.391,44.642,4664
64c088d8f9a9ebc9a7466c06,-68.391,44.642,4665
64c088d8f9a9ebc9a7466c07,-67.157,44.93,4666
64c088d8f9a9ebc9a7466c08,-67.097,45.013,4667
64c088d8f9a9ebc9a7466c09,-67.575,45.209,4668
64c088d8f9a9ebc9a7466c0a,-68.391,44.642,4669
64c088d8f9a9ebc9a7466c0b,-67.496,45.003,4671
64c088d8f9a9ebc9a7466c0c,-68.252,44.414,4672
64c088d8f9a9ebc9a7466c0d,-68.686,44.314,4673
64c088d8f9a9ebc9a7466c0e,-68.391,44.642,4674
64c088d8f9a9ebc9a7466c0f,-68.246,44.299,4675
64c088d8f9a9ebc9a7466c10,-68.701,44.399,4676
64c088d8f9a9ebc9a7466c11,-68.191,44.491,4677
64c088d8f9a9ebc9a7466c12,-68.262,44.391,4679
64c088d8f9a9ebc9a7466c13,-67.496,45.003,4680
64c088d8f9a9ebc9a7466c14,-68.391,44.642,4681
64c088d8f9a9ebc9a7466c15,-68.391,44.642,4683
64c088d8f9a9ebc9a7466c16,-68.391,44.642,4684
64c088d8f9a9ebc9a7466c17,-68.396,44.213,4685
64c088d8f9a9ebc9a7466c18,-67.496,45.003,4686
64c088d8f9a9ebc9a7466c19,-68.391,44.642,4690
64c088d8f9a9ebc9a7466c1a,-67.496,45.003,4691
64c088d8f9a9ebc9a7466c1b,-68.075,44.387,4693
64c088d8f9a9ebc9a7466c1c,-67.377,45.153,4694
64c088d8f9a9ebc9a7466c1d,-67.833,46.121,4730
64c088d8f9a9ebc9a7466c1e,-68.398,46.976,4732
64c088d8f9a9ebc9a7466c1f,-68.887,46.516,4733
64c088d8f9a9ebc9a7466c20,-68.887,46.516,4734
64c088d8f9a9ebc9a7466c21,-68.887,46.516,4735
64c088d8f9a9ebc9a7466c22,-68.025,46.871,4736
64c088d8f9a9ebc9a7466c23,-68.887,46.516,4737
64c088d8f9a9ebc9a7466c24,-68.887,46.516,4738
64c088d8f9a9ebc9a7466c25,-68.887,46.516,4739
64c088d8f9a9ebc9a7466c26,-67.856,46.611,4740
64c088d8f9a9ebc9a7466c27,-68.887,46.516,4741
64c088d8f9a9ebc9a7466c28,-67.842,46.746,4742
64c088d8f9a9ebc9a7466c29,-68.256,47.056,4743
64c088d8f9a9ebc9a7466c2a,-68.887,46.516,4744
64c088d8f9a9ebc9a7466c2b,-68.392,47.295,4745
64c088d8f9a9ebc9a7466c2c,-67.999,47.004,4746
64c088d8f9a9ebc9a7466c2d,-68.273,46.011,4747
64c088d8f9a9ebc9a7466c2e,-67.852,46.907,4750
64c088d8f9a9ebc9a7466c2f,-67.964,46.893,4751
64c088d8f9a9ebc9a7466c30,-68.11,46.935,4756
64c088d8f9a9ebc9a7466c31,-68.182,47.008,4757
64c088d8f9a9ebc9a7466c32,-67.848,46.552,4758
64c088d8f9a9ebc9a7466c33,-68.887,46.516,4759
64c088d8f9a9ebc9a7466c34,-68.887,46.516,4760
64c088d8f9a9ebc9a7466c35,-68.003,46.1,4761
64c088d8f9a9ebc9a7466c36,-68.206,46.977,4762
64c088d8f9a9ebc9a7466c37,-68.145,46.1,4763
64c088d8f9a9ebc9a7466c38,-68.887,46.516,4764
64c088d8f9a9ebc9a7466c39,-68.443,45.999,4765
64c088d8f9a9ebc9a7466c3a,-68.887,46.516,4766
64c088d8f9a9ebc9a7466c3b,-68.887,46.516,4768
64c088d8f9a9ebc9a7466c3c,-68.013,46.715,4769
64c088d8f9a9ebc9a7466c3d,-68.887,46.516,4770
64c088d8f9a9ebc9a7466c3e,-68.335,47.264,4772
64c088d8f9a9ebc9a7466c3f,-68.887,46.516,4773
64c088d8f9a9ebc9a7466c40,-68.887,46.516,4774
